EVENT_ID, Time, Latitude, Longitude, Depth, Magnitude, MagnitudeType, BbEnergyMagnitude, BbRuptureDuration, BbStationCount, BbTotalEnergy, HfEnergyMagnitude, HfRuptureDuration, HfStationCount, HfTotalEnergy
758343, 1999 04 11 16 50 40, -6.011, 148.422, 70.7, 6.0, Mw, 5.62, 77.0, 27, 6.2000002E12, 5.83, 77.0, 22, 2.49999996E12
761563, 1999 08 14 00 16 52, -5.872, 104.734, 105.2, 6.4, Mw, 6.72, 33.0, 39, 2.69999999E14, 7.11, 33.0, 35, 2.09999993E14
761670, 1999 05 12 17 59 22, 43.071, 143.816, 103.8, 6.2, Mw, 6.24, 36.0, 49, 5.1000002E13, 6.62, 36.0, 43, 3.8E13
762510, 1999 04 13 10 38 39, -21.435, -176.426, 85.3, 6.8, Mw, 6.96, 32.0, 27, 6.2E14, 7.24, 32.0, 20, 3.29999987E14
764255, 1999 03 31 05 54 45, 6.109, -82.705, 10.0, 6.4, Mw, 6.49, 41.0, 26, 1.20000002E14, 6.64, 41.0, 12, 4.1000001E13
768097, 1999 08 17 00 01 38, 40.756, 29.955, 17.0, 7.4, Mw, 7.48, 72.0, 50, 3.79999996E15, 7.42, 72.0, 47, 6.0999998E14
770261, 1999 05 16 00 51 20, -4.73, 152.501, 77.0, 7.0, Mw, 6.78, 84.0, 39, 3.29999987E14, 6.87, 84.0, 35, 9.2000003E13
770585, 1999 06 15 20 42 05, 18.369, -97.444, 63.9, 6.9, Mw, 6.87, 73.0, 31, 4.5999999E14, 7.11, 73.0, 27, 2.09999993E14
770777, 1999 07 18 10 34 01, -22.483, 179.444, 564.7, 6.0, Mw, 6.23, 15.0, 16, 5.0E13, 6.72, 15.0, 9, 5.3000001E13
771617, 1999 05 16 15 25 52, -2.599, 138.217, 49.9, 6.3, Mw, 6.6, 58.0, 38, 1.79999999E14, 6.81, 58.0, 32, 7.2999999E13
771989, 1999 07 19 02 17 05, -28.577, -177.598, 49.9, 6.4, Mw, 6.49, 43.0, 20, 1.20000002E14, 6.74, 43.0, 13, 5.8000002E13
773138, 1999 05 17 10 07 58, -5.198, 152.814, 46.9, 6.4, Mw, 6.29, 75.0, 33, 6.0999999E13, 6.2, 75.0, 24, 9.0999997E12
776774, 1999 06 18 10 55 29, 5.457, 126.69, 66.5, 6.3, Mw, 6.83, 60.0, 46, 4.00000002E14, 7.17, 60.0, 36, 2.49999997E14
778520, 1999 12 01 19 23 06, 17.625, -82.348, 10.0, 6.3, Mw, 6.33, 80.0, 27, 7.1000004E13, 6.41, 80.0, 8, 1.9E13
779346, 1999 11 01 17 53 03, 23.411, 121.614, 58.5, 6.3, Mw, 6.47, 61.0, 45, 1.20000002E14, 6.74, 61.0, 31, 5.8999999E13
780813, 1999 04 20 19 04 03, -31.868, -179.02, 49.4, 6.5, Mw, 6.96, 202.0, 18, 6.3000003E14, 7.1, 202.0, 12, 2.00000001E14
788699, 1999 06 21 17 43 06, 18.437, -101.541, 77.7, 6.2, Mw, 5.94, 47.0, 27, 1.80000003E13, 6.15, 47.0, 20, 7.6000002E12
790618, 1999 08 22 09 35 40, -40.469, -74.847, 33.9, 6.2, Mw, 6.34, 25.0, 24, 7.2000001E13, 6.53, 25.0, 18, 2.79999991E13
791367, 1999 08 22 12 40 45, -16.046, 168.018, 29.3, 6.5, Mw, 6.42, 26.0, 29, 9.6000002E13, 6.42, 26.0, 19, 1.99999997E13
793610, 1999 05 22 10 08 54, -20.687, 169.822, 40.9, 6.1, Mw, 5.97, 34.0, 24, 2.09999993E13, 6.04, 34.0, 10, 5.1E12
794232, 1999 07 26 01 33 20, -5.16, 151.954, 72.0, 6.1, Mw, 5.89, 72.0, 34, 1.50000003E13, 6.03, 72.0, 22, 5.1E12
799403, 1999 12 06 23 12 28, 57.395, -154.574, 19.5, 7.0, Mw, 7.62, 57.0, 71, 6.0999998E15, 7.81, 57.0, 61, 2.30000008E15
799613, 1999 12 07 00 19 47, 57.347, -154.564, 25.7, 6.4, Mw, 6.78, 37.0, 64, 3.29999987E14, 7.19, 37.0, 40, 2.80000008E14
801753, 1999 07 28 10 08 23, -30.342, -178.067, 47.1, 6.3, Mw, 6.27, 38.0, 17, 5.7E13, 6.6, 38.0, 8, 3.6000001E13
802696, 1999 04 26 18 17 27, -1.642, -77.733, 185.3, 6.0, Mw, 5.77, 20.0, 20, 9.9999998E12, 6.21, 20.0, 11, 9.4000004E12
803114, 1999 12 07 21 29 42, -15.952, -173.917, 77.4, 6.4, Mw, 6.4, 18.0, 25, 8.9000002E13, 6.83, 18.0, 15, 7.9999999E13
805920, 1999 12 08 13 34 42, -9.899, 160.036, 21.0, 6.0, Mw, 5.96, 54.0, 26, 1.99999997E13, 6.13, 54.0, 11, 6.9999998E12
809286, 1999 12 09 10 18 18, -6.055, 148.134, 73.7, 6.3, Mw, 5.73, 79.0, 31, 8.8999996E12, 5.94, 79.0, 20, 3.70000003E12
809308, 1999 08 26 07 39 29, -3.47, 145.652, 33.5, 6.2, Mw, 6.15, 28.0, 33, 3.8E13, 6.38, 28.0, 21, 1.69999996E13
814254, 1999 12 10 18 38 28, -36.293, -97.369, 4.7, 6.5, Mw, 6.34, 50.0, 23, 7.3999996E13, 6.6, 50.0, 13, 3.6000001E13
816452, 1999 11 08 16 45 41, 36.524, 71.233, 214.5, 6.5, Mw, 6.52, 41.0, 62, 1.40000004E14, 6.94, 41.0, 53, 1.20000002E14
817773, 1999 08 28 12 40 08, -1.254, -77.531, 219.0, 6.3, Mw, 6.25, 17.0, 33, 5.3000001E13, 6.55, 17.0, 26, 3.00000005E13
818363, 1999 12 11 18 03 40, 15.758, 119.797, 69.6, 7.1, Mw, 7.41, 63.0, 49, 2.90000004E15, 7.42, 63.0, 42, 6.0999998E14
819249, 1999 08 29 00 46 13, 3.063, 65.818, 10.0, 6.0, Mw, 5.83, 35.0, 44, 1.20000002E13, 5.76, 35.0, 27, 1.99999999E12
824949, 1999 11 11 02 41 07, 49.336, 155.622, 51.0, 6.0, Mw, 5.67, 51.0, 45, 7.0999998E12, 5.85, 51.0, 28, 2.7000001E12
826795, 1999 12 15 04 41 13, -5.81, 150.966, 42.9, 6.1, Mw, 5.49, 59.0, 29, 3.89999991E12, 5.62, 59.0, 13, 1.19999994E12
827301, 1999 11 11 18 05 44, 1.246, 100.214, 214.6, 6.1, Mw, 6.65, 17.0, 41, 2.09999993E14, 7.17, 17.0, 38, 2.60000006E14
828235, 1999 09 15 03 01 21, -20.799, -67.176, 184.8, 6.4, Mw, 6.73, 25.0, 27, 2.80000008E14, 7.06, 25.0, 24, 1.70000007E14
829758, 1999 11 12 16 57 19, 40.806, 31.187, 10.4, 7.1, Mw, 7.11, 39.0, 51, 9.9999999E14, 6.85, 39.0, 42, 8.6000001E13
832006, 1999 10 10 07 03 08, -2.08, 134.259, 67.3, 6.0, Mw, 5.82, 39.0, 35, 1.20000002E13, 5.86, 39.0, 19, 2.79999991E12
832347, 1999 09 17 14 54 50, -13.815, 167.22, 212.3, 6.3, Mw, 6.35, 19.0, 27, 7.6E13, 6.77, 19.0, 22, 6.4E13
833620, 1999 12 18 17 44 55, -2.443, 139.716, 14.5, 6.2, Mw, 6.23, 44.0, 32, 4.8999998E13, 6.42, 44.0, 19, 1.9E13
834120, 1999 12 19 00 48 39, 12.807, 144.641, 68.8, 6.0, Mw, 5.72, 30.0, 31, 8.6999999E12, 6.11, 30.0, 21, 6.6E12
834933, 1999 09 18 21 28 34, 51.163, 157.519, 73.0, 6.0, Mw, 6.04, 47.0, 56, 2.59999998E13, 6.31, 47.0, 45, 1.29999999E13
837721, 1999 11 15 05 42 43, -1.374, 88.969, 10.0, 6.8, Mw, 7.22, 53.0, 56, 1.50000001E15, 7.34, 53.0, 49, 4.70000016E14
838326, 1999 09 20 17 47 16, 23.85, 120.87, 13.2, 7.5, Mw, 7.59, 66.0, 51, 5.4000001E15, 7.34, 66.0, 46, 4.5999999E14
838334, 1999 09 20 17 47 28, 23.842, 120.829, 9.0, 6.0, mb, 7.59, 50.0, 51, 5.4000001E15, 7.34, 50.0, 46, 4.5999999E14
838431, 1999 10 13 01 33 40, 54.652, -161.213, 30.0, 6.2, Mw, 6.2, 53.0, 61, 4.5E13, 6.43, 53.0, 46, 1.99999997E13
839369, 1999 12 21 14 14 59, -6.799, 105.62, 73.3, 6.5, Mw, 6.62, 38.0, 48, 1.90000008E14, 6.93, 38.0, 40, 1.10000001E14
841632, 1999 11 17 03 27 45, -6.034, 148.736, 81.7, 6.9, Mw, 6.72, 80.0, 46, 2.69999999E14, 6.73, 80.0, 34, 5.5999998E13
841641, 1999 09 22 00 14 41, 23.769, 121.154, 41.9, 6.3, Mw, 6.38, 47.0, 44, 8.2000002E13, 6.67, 47.0, 36, 4.6000002E13
842553, 1999 11 17 11 36 37, -6.022, 148.727, 70.3, 6.2, Mw, 5.89, 71.0, 34, 1.59999999E13, 6.0, 71.0, 27, 4.6000002E12
846914, 1999 10 18 02 43 23, -56.194, -26.61, 25.1, 6.3, Mw, 6.65, 62.0, 17, 2.09999993E14, 6.93, 62.0, 11, 1.10000001E14
847598, 1999 11 19 13 56 47, -6.322, 148.7, 44.6, 6.8, Mw, 6.64, 99.0, 43, 2.00000001E14, 6.6, 99.0, 33, 3.6000001E13
853832, 1999 12 29 13 29 19, -10.951, 165.391, 33.0, 6.9, Mw, 6.65, 82.0, 36, 2.09999993E14, 6.41, 82.0, 15, 1.80000003E13
854769, 1999 09 25 23 52 50, 23.817, 121.076, 22.2, 6.4, Mw, 6.55, 38.0, 46, 1.50000005E14, 6.75, 38.0, 35, 5.8999999E13
855021, 1999 12 29 22 53 57, -11.139, 165.259, 33.0, 6.0, Mw, 6.26, 59.0, 34, 5.5000001E13, 5.98, 59.0, 12, 4.10000006E12
857097, 1999 10 23 02 12 05, -4.838, 153.407, 91.5, 6.2, Mw, 6.35, 72.0, 32, 7.6E13, 6.59, 72.0, 21, 3.5000001E13
861964, 1999 11 26 13 21 15, -16.324, 168.135, 35.2, 7.2, Mw, 7.43, 81.0, 35, 3.10000002E15, 7.11, 81.0, 26, 2.09999993E14
862292, 1999 10 25 20 31 42, -38.67, 175.732, 152.5, 6.2, Mw, 6.17, 60.0, 14, 4.1000001E13, 6.56, 60.0, 9, 3.10000002E13
865861, 1999 09 28 05 00 43, 54.585, 168.146, 35.1, 6.0, Mw, 5.82, 51.0, 56, 1.20000002E13, 5.96, 51.0, 32, 3.89999991E12
866610, 1999 11 29 03 46 30, -1.301, 89.005, 10.0, 6.4, Mw, 6.56, 65.0, 46, 1.59999997E14, 6.75, 65.0, 31, 6.0999999E13
867878, 1999 09 29 18 01 32, -30.754, -71.887, 41.3, 6.0, Mw, 5.6, 40.0, 21, 5.5999998E12, 5.97, 40.0, 8, 4.10000006E12
868275, 1999 11 30 04 01 47, -18.862, -69.111, 79.0, 6.6, Mw, 6.9, 68.0, 32, 5.09999986E14, 7.12, 68.0, 21, 2.09999993E14
869099, 1999 09 30 16 31 15, 16.068, -96.931, 60.1, 7.4, Mw, 7.34, 63.0, 39, 2.30000008E15, 7.43, 63.0, 34, 6.3000003E14
871877, 2000 07 01 07 01 55, 34.181, 139.161, 8.9, 6.1, Mw, 6.36, 34.0, 46, 7.8000003E13, 6.62, 34.0, 36, 3.8E13
874178, 2000 06 02 11 13 49, 44.43, -130.18, 10.0, 6.2, Mw, 5.72, 32.0, 39, 8.4999998E12, 5.84, 32.0, 18, 2.60000003E12
877061, 2000 06 03 08 54 49, 35.513, 140.444, 61.3, 6.1, Mw, 6.09, 55.0, 50, 3.00000005E13, 6.31, 55.0, 35, 1.29999999E13
878146, 2000 03 03 22 09 15, -7.34, 128.62, 161.7, 6.4, Mw, 6.61, 23.0, 46, 1.90000008E14, 7.02, 23.0, 32, 1.59999997E14
878196, 2000 03 03 22 22 44, -6.845, 143.818, 34.9, 6.5, Mw, 6.61, 39.0, 39, 1.90000008E14, 6.74, 39.0, 21, 5.7E13
878448, 2000 04 03 15 20 02, 4.095, 125.592, 161.7, 6.2, Mw, 6.52, 41.0, 37, 1.40000004E14, 6.95, 41.0, 30, 1.20000002E14
881219, 2000 05 04 04 21 18, -1.171, 123.54, 54.0, 7.4, Mw, 7.93, 77.0, 43, 1.79999996E16, 8.01, 77.0, 36, 4.6000002E15
881530, 2000 06 04 16 28 28, -4.692, 102.141, 52.7, 7.7, Mw, 8.15, 79.0, 42, 3.7999998E16, 8.25, 79.0, 43, 1.09999997E16
882870, 2000 01 05 07 40 36, -11.322, 165.378, 5.6, 6.1, Mw, 5.96, 37.0, 26, 1.9E13, 6.09, 37.0, 15, 6.1000002E12
883990, 2000 05 04 20 36 29, -17.847, -178.491, 480.3, 6.4, Mw, 6.54, 20.0, 21, 1.40000004E14, 6.89, 20.0, 19, 9.6000002E13
885420, 2000 02 06 11 33 56, -5.932, 150.91, 72.4, 6.6, Mw, 6.54, 35.0, 40, 1.50000005E14, 6.6, 35.0, 32, 3.6000001E13
886474, 2000 01 06 10 42 25, 58.134, -136.934, 1.0, 6.1, Mw, 5.91, 46.0, 39, 1.69999996E13, 6.18, 46.0, 13, 8.3000002E12
887899, 2000 01 06 21 31 04, 16.116, 119.393, 19.0, 6.2, Mw, 5.86, 28.0, 35, 1.39999995E13, 6.02, 28.0, 18, 4.8999998E12
887956, 2000 06 06 02 41 50, 40.7, 32.982, 10.0, 6.0, Mw, 5.77, 55.0, 48, 9.9999998E12, 5.86, 55.0, 31, 2.79999991E12
888937, 2000 06 06 09 58 08, -5.086, 102.75, 49.3, 6.1, Mw, 6.19, 43.0, 45, 4.3999998E13, 6.55, 43.0, 39, 3.00000005E13
889661, 2000 06 06 14 57 01, 29.411, 131.458, 26.6, 6.3, Mw, 6.37, 56.0, 45, 8.2000002E13, 6.69, 56.0, 36, 4.8000001E13
889734, 2000 05 06 13 44 14, -11.317, 165.418, 17.0, 6.2, Mw, 6.24, 48.0, 31, 5.2E13, 6.29, 48.0, 23, 1.20000002E13
890260, 2000 04 07 19 08 31, -17.698, 65.93, 10.0, 6.2, Mw, 5.92, 57.0, 42, 1.69999996E13, 6.24, 57.0, 22, 9.9999998E12
890666, 2000 01 08 01 19 42, -9.864, 159.926, 2.7, 6.3, Mw, 6.35, 41.0, 37, 7.6E13, 6.4, 41.0, 17, 1.80000003E13
892071, 2000 01 08 11 59 24, -23.219, -70.189, 61.5, 6.4, Mw, 6.38, 57.0, 26, 8.3999997E13, 6.5, 57.0, 10, 2.59999998E13
892864, 2000 01 08 16 47 14, -16.855, -174.203, 130.7, 7.2, Mw, 7.24, 39.0, 32, 1.7E15, 7.34, 39.0, 28, 4.5999999E14
894644, 2000 06 07 21 46 55, 26.798, 97.187, 33.0, 6.2, Mw, 6.7, 41.0, 52, 2.60000006E14, 6.72, 41.0, 47, 5.5000001E13
894935, 2000 06 07 23 45 24, -4.615, 101.936, 20.2, 6.5, Mw, 6.68, 59.0, 47, 2.29999995E14, 6.85, 59.0, 42, 8.5000003E13
896522, 2000 05 08 10 28 25, -4.457, 150.017, 503.4, 6.1, Mw, 6.05, 19.0, 35, 2.69999994E13, 6.45, 19.0, 31, 2.1999999E13
902147, 2000 06 09 01 27 17, -5.142, 152.507, 57.2, 6.3, Mw, 5.63, 73.0, 29, 6.2000002E12, 5.72, 73.0, 18, 1.70000004E12
903390, 2000 06 09 08 00 24, -5.599, 102.731, 37.9, 6.0, Mw, 5.99, 45.0, 42, 2.1999999E13, 6.41, 45.0, 31, 1.80000003E13
903611, 2000 02 13 02 57 07, 42.863, 131.68, 501.5, 6.0, Mw, 6.18, 27.0, 39, 4.3E13, 6.63, 27.0, 26, 3.9000002E13
904080, 2000 03 12 22 21 31, 15.096, -92.426, 62.6, 6.3, Mw, 6.23, 81.0, 32, 5.0E13, 6.37, 81.0, 22, 1.59999999E13
906697, 2000 06 09 23 31 46, 30.453, 137.745, 494.0, 6.3, Mw, 6.15, 21.0, 45, 3.8E13, 6.57, 21.0, 40, 3.19999999E13
907306, 2000 01 13 20 07 12, -17.55, -178.714, 501.6, 6.2, Mw, 6.13, 25.0, 20, 3.6000001E13, 6.49, 25.0, 9, 2.40000004E13
910375, 2000 06 10 18 23 29, 23.861, 121.185, 35.6, 6.3, Mw, 6.38, 48.0, 50, 8.3999997E13, 6.61, 48.0, 36, 3.8E13
910753, 2000 05 12 18 43 15, -23.779, -66.74, 193.5, 7.1, Mw, 7.19, 35.0, 30, 1.40000002E15, 7.4, 35.0, 27, 5.7000001E14
911426, 2000 05 12 23 10 26, 35.911, 70.683, 77.3, 6.3, Mw, 6.44, 63.0, 48, 1.0E14, 6.66, 63.0, 44, 4.3999998E13
917618, 2000 05 14 20 08 34, -4.297, 123.134, 40.1, 6.2, Mw, 6.18, 55.0, 37, 4.1000001E13, 6.4, 55.0, 28, 1.80000003E13
922329, 2000 07 11 01 32 26, 57.447, -154.409, 42.2, 6.6, Mw, 7.06, 59.0, 70, 8.6999998E14, 7.33, 59.0, 66, 4.40000005E14
922895, 2000 01 19 07 09 33, 36.387, 70.381, 205.8, 6.0, Mw, 6.12, 28.0, 45, 3.5000001E13, 6.57, 28.0, 33, 3.19999999E13
924597, 2001 01 01 06 57 04, 6.876, 126.659, 33.0, 7.4, MW, 7.36, 93.0, 48, 2.50000007E15, 7.51, 93.0, 43, 8.1999999E14
926219, 2000 11 01 10 35 54, -45.009, 167.123, 12.2, 6.1, Mw, 6.23, 42.0, 18, 5.0E13, 6.4, 42.0, 9, 1.80000003E13
926314, 2000 09 01 11 56 51, 1.445, 96.548, 31.3, 6.0, Mw, 5.8, 43.0, 44, 1.09999995E13, 5.77, 43.0, 26, 2.10000006E12
926544, 2000 06 14 02 15 28, -25.626, 178.058, 631.2, 6.4, Mw, 6.48, 19.0, 23, 1.20000002E14, 6.92, 19.0, 21, 1.10000001E14
928153, 2000 01 20 09 41 53, 43.697, -126.564, 10.0, 6.1, Mw, 5.98, 40.0, 28, 2.09999993E13, 6.4, 40.0, 10, 1.80000003E13
929874, 2000 10 02 02 25 32, -7.845, 30.817, 39.6, 6.5, Mw, 6.45, 49.0, 44, 1.10000001E14, 6.25, 49.0, 34, 9.9999998E12
931205, 2000 06 14 17 00 50, 4.505, 127.683, 116.2, 6.3, Mw, 6.34, 35.0, 40, 7.2000001E13, 6.71, 35.0, 34, 5.3000001E13
931317, 2001 01 02 07 30 08, 6.733, 126.933, 76.9, 6.3, MW, 6.43, 65.0, 45, 9.7999997E13, 6.71, 65.0, 29, 5.3000001E13
934352, 2000 09 02 17 02 17, -19.953, -179.084, 650.3, 6.0, Mw, 5.83, 16.0, 21, 1.29999999E13, 6.23, 16.0, 14, 9.7999997E12
937640, 2000 10 03 04 13 28, 40.195, 143.137, 19.3, 6.0, Mw, 5.85, 68.0, 46, 1.29999999E13, 6.25, 68.0, 33, 9.9999998E12
938087, 2000 06 15 11 10 46, 29.332, 132.097, 12.4, 6.1, Mw, 6.02, 48.0, 44, 2.40000004E13, 6.36, 48.0, 35, 1.59999999E13
939221, 2000 08 03 01 09 43, -12.135, 166.42, 73.0, 6.6, Mw, 6.37, 56.0, 34, 8.2000002E13, 6.34, 56.0, 22, 1.50000003E13
945196, 2000 04 23 09 27 23, -28.289, -62.944, 603.6, 7.0, Mw, 7.51, 20.0, 25, 4.09999994E15, 7.91, 20.0, 25, 3.3E15
945672, 2000 06 16 07 55 35, -33.811, -70.065, 113.7, 6.4, Mw, 6.37, 26.0, 23, 7.9999999E13, 6.63, 26.0, 17, 3.9999999E13
946834, 2000 04 23 17 01 17, -28.332, -62.926, 604.6, 6.1, Mw, 6.33, 14.0, 23, 7.0000002E13, 6.83, 14.0, 18, 7.9000001E13
947386, 2000 10 04 14 37 45, 11.153, -62.481, 113.3, 6.1, Mw, 6.09, 72.0, 41, 3.10000002E13, 6.36, 72.0, 25, 1.59999999E13
948277, 2000 10 04 16 58 46, -15.391, 166.909, 42.2, 6.7, Mw, 6.64, 43.0, 34, 2.09999993E14, 6.75, 43.0, 26, 6.0000001E13
951120, 2000 02 25 01 44 03, -19.578, 173.824, 64.2, 7.0, Mw, 7.26, 59.0, 28, 1.7E15, 6.95, 59.0, 11, 1.20000002E14
954201, 2000 06 17 15 40 41, 63.922, -20.467, 10.0, 6.4, Mw, 6.22, 51.0, 60, 4.8000001E13, 6.35, 51.0, 49, 1.50000003E13
956410, 2000 10 05 20 06 13, 6.824, 126.787, 86.7, 6.0, Mw, 5.55, 65.0, 35, 4.7999998E12, 5.86, 65.0, 25, 2.79999991E12
958427, 2000 10 06 04 30 17, 35.38, 133.157, 0.6, 6.5, Mw, 6.76, 68.0, 50, 3.19999994E14, 6.85, 68.0, 36, 8.6000001E13
958724, 2000 02 26 08 11 48, 13.757, 144.82, 133.4, 6.2, Mw, 6.19, 110.0, 35, 4.3E13, 6.52, 110.0, 29, 2.69999994E13
959669, 2000 12 06 17 11 06, 39.493, 54.811, 33.0, 7.0, Mw, 7.21, 62.0, 53, 1.50000001E15, 7.36, 62.0, 48, 4.99999993E14
960330, 2000 06 18 14 44 13, -13.798, 97.424, 10.0, 7.6, Mw, 7.98, 68.0, 53, 2.09999999E16, 7.84, 68.0, 51, 2.60000006E15
961206, 2000 12 06 22 57 42, -4.257, 152.731, 49.2, 6.4, Mw, 6.59, 66.0, 34, 1.70000007E14, 6.67, 66.0, 26, 4.6000002E13
961277, 2000 02 26 18 24 41, 9.436, -78.643, 75.1, 6.1, Mw, 6.12, 54.0, 35, 3.39999992E13, 6.42, 54.0, 22, 1.9E13
963401, 2000 08 04 21 13 03, 48.75, 142.244, 13.0, 6.7, Mw, 6.59, 37.0, 65, 1.70000007E14, 6.53, 37.0, 56, 2.79999991E13
964866, 2000 01 26 13 26 53, -17.331, -173.965, 69.4, 6.3, Mw, 6.31, 53.0, 31, 6.7000001E13, 6.31, 53.0, 11, 1.29999999E13
967629, 2000 11 07 00 18 06, -55.61, -29.812, 10.0, 6.8, Mw, 6.66, 56.0, 26, 2.20000003E14, 6.43, 56.0, 16, 1.99999997E13
971801, 2000 07 15 01 30 31, 34.343, 139.24, 13.1, 6.0, Mw, 6.14, 48.0, 43, 3.6000001E13, 6.39, 48.0, 30, 1.69999996E13
972469, 2000 03 28 11 00 20, 22.264, 143.718, 110.1, 7.6, Mw, 7.92, 57.0, 47, 1.70000002E16, 8.05, 57.0, 45, 5.4000001E15
974157, 2001 01 09 16 49 29, -14.967, 167.193, 112.5, 7.1, MW, 7.17, 32.0, 34, 1.30000003E15, 7.36, 32.0, 29, 4.90000001E14
974988, 2000 08 06 07 27 14, 28.795, 139.598, 416.9, 7.3, Mw, 7.44, 43.0, 51, 3.3E15, 7.79, 43.0, 49, 2.19999996E15
976376, 2000 11 08 06 59 59, 7.141, -77.841, 17.0, 6.5, Mw, 6.51, 69.0, 36, 1.30000003E14, 6.65, 69.0, 23, 4.3E13
976427, 2000 01 28 14 21 05, 43.05, 146.835, 46.0, 6.8, Mw, 7.16, 51.0, 63, 1.20000004E15, 7.36, 51.0, 51, 4.99999993E14
977616, 2000 01 28 16 39 23, 26.062, 124.547, 184.7, 6.0, Mw, 5.97, 23.0, 38, 1.99999997E13, 6.33, 23.0, 26, 1.39999995E13
978062, 2000 06 21 00 51 47, 63.905, -20.742, 10.0, 6.4, Mw, 6.37, 35.0, 63, 8.0999996E13, 6.35, 35.0, 50, 1.50000003E13
979719, 2001 01 10 16 02 43, 56.986, -153.462, 33.0, 6.8, MW, 6.84, 59.0, 74, 4.19999986E14, 6.98, 59.0, 54, 1.30000003E14
980965, 2000 07 16 03 21 43, 20.292, 122.14, 18.1, 6.4, Mw, 6.9, 49.0, 42, 4.99999993E14, 7.14, 49.0, 37, 2.29999995E14
981199, 2000 07 16 03 57 48, -7.775, 150.888, 27.5, 6.6, Mw, 6.81, 41.0, 37, 3.6999999E14, 6.86, 41.0, 22, 8.6999998E13
982222, 2000 09 10 19 06 15, -1.107, 129.381, 38.3, 6.1, Mw, 5.99, 31.0, 40, 2.1999999E13, 6.2, 31.0, 22, 9.0999997E12
984711, 2000 08 07 14 33 56, -6.979, 123.425, 666.1, 6.5, Mw, 6.81, 23.0, 42, 3.6999999E14, 7.18, 23.0, 37, 2.69999999E14
984850, 2000 07 16 17 25 24, -12.431, 166.538, 41.6, 6.1, Mw, 5.71, 33.0, 22, 8.3000002E12, 6.02, 33.0, 13, 4.8999998E12
988918, 2000 09 11 17 17 53, -15.912, -173.662, 116.9, 6.3, Mw, 6.11, 28.0, 23, 3.29999995E13, 6.48, 28.0, 12, 2.40000004E13
990539, 2000 09 12 00 27 58, 35.37, 99.371, 12.0, 6.1, Mw, 5.95, 42.0, 44, 1.9E13, 6.2, 42.0, 28, 9.0999997E12
993428, 2000 07 17 22 53 44, 36.265, 70.958, 114.3, 6.3, Mw, 6.58, 60.0, 51, 1.70000007E14, 6.95, 60.0, 48, 1.20000002E14
994510, 2000 09 12 16 27 24, -5.433, 101.817, 36.0, 6.0, Mw, 5.93, 46.0, 44, 1.80000003E13, 6.15, 46.0, 30, 7.6000002E12
995263, 2000 08 09 00 08 41, -15.716, 167.981, 29.8, 6.3, Mw, 6.34, 29.0, 31, 7.3999996E13, 6.45, 29.0, 21, 2.09999993E13
997140, 2000 12 12 05 26 46, 6.028, -82.66, 10.0, 6.1, Mw, 6.29, 49.0, 29, 6.0999999E13, 6.7, 49.0, 11, 5.0E13
998369, 2000 08 09 11 41 44, 18.162, -102.577, 16.2, 6.4, Mw, 6.2, 52.0, 34, 4.5E13, 6.37, 52.0, 27, 1.59999999E13
4368866, 2013 11 23 07 48 32, -17.0971, -176.5618, 377.0, 6.5, MI, 6.44, 16.0, 42, 1.0E14, 6.71, 16.0, 30, 5.3000001E13
4368965, 2013 12 01 01 24 13, -7.0269, 128.3791, 9.9, 6.5, MW, 6.73, 44.0, 68, 2.80000008E14, 6.52, 44.0, 42, 2.79999991E13
4370930, 2014 01 01 16 03 30, -13.8732, 167.2016, 196.1, 6.6, MI, 6.65, 16.0, 44, 2.09999993E14, 7.05, 16.0, 33, 1.70000007E14
4371410, 2014 01 13 04 01 04, 18.9974, -66.8287, 28.5, 6.5, ML, 6.54, 50.0, 49, 1.40000004E14, 6.79, 50.0, 33, 6.7999998E13
4371713, 2014 01 20 02 52 44, -40.6499, 175.8642, 27.3, 6.3, M, 6.18, 52.0, 21, 4.3E13, 6.64, 52.0, 15, 4.1000001E13
4372809, 2014 01 25 05 14 20, -8.0044, 109.2383, 83.1, 6.1, M, 6.03, 55.0, 59, 2.50000001E13, 6.11, 55.0, 42, 6.6E12
4372865, 2014 01 26 13 55 43, 38.2077, 20.425, 18.8, 6.0, M, 6.2, 49.0, 59, 4.5E13, 6.44, 49.0, 30, 1.99999997E13
4373150, 2014 02 01 03 58 43, -56.8099, -27.273, 126.6, 6.1, M, 6.14, 17.0, 24, 3.6000001E13, 6.75, 17.0, 18, 6.0000001E13
4373202, 2014 02 02 09 26 35, -32.9035, -177.8173, 19.4, 6.6, MI, 6.37, 65.0, 28, 7.9999999E13, 6.65, 65.0, 19, 4.3E13
4373232, 2014 02 03 03 08 46, 38.2924, 20.3373, 13.7, 6.1, M, 5.98, 56.0, 61, 2.09999993E13, 6.14, 56.0, 28, 7.3E12
4373262, 2014 02 03 22 36 41, -7.1643, 128.0995, 18.1, 6.1, M, 5.92, 45.0, 43, 1.69999996E13, 6.08, 45.0, 20, 5.9E12
4373408, 2014 02 07 08 40 12, -15.057, 167.302, 111.2, 6.5, MI, 5.9, 21.0, 26, 1.59999999E13, 6.27, 21.0, 20, 1.09999995E13
4373633, 2014 02 12 09 19 49, 35.9217, 82.5581, 12.4, 6.8, M, 7.07, 38.0, 59, 9.0E14, 7.19, 38.0, 44, 2.69999999E14
